Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,Threat Score,Threat Level,Defense Action
ISSUE-0272,KEY-0272,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,Resolved,Reporter 7,Assignee 20,2024-02-06,2024-02-12 00:00:00.000000,6,82.61,Critical,Legal,Steps to resolve Increased Exposure due to Insufficient Data Encryption,443816.0,KRI,User_66,2024-02-06 07:27:00,file_access,CN,CN,900,26,28,1649.0,22.222,Critical,Immediate Response
ISSUE-0273,KEY-0273,Detected Malware Infiltration in Internal Systems,1,Malware,Medium,Closed,Reporter 5,Assignee 11,2023-08-10,2023-08-11 00:00:00.000000,1,38.49,Critical,Sales,Steps to resolve Detected Malware Infiltration in Internal Systems,915850.0,KRI,User_53,2023-08-10 13:48:00,login,UK,JP,900,26,12,1335.0,12.298,Critical,Immediate Response
ISSUE-0274,KEY-0274,Inadequate Firewall Configurations,1,Network Security,Critical,Resolved,Reporter 6,Assignee 4,2024-07-21,2024-07-29 00:00:00.000000,8,98.99,Critical,Finance,Steps to resolve Inadequate Firewall Configurations,2583794.0,KPI,User_67,2024-07-21 17:07:00,data_modification,DE,DE,900,26,6,4547.0,26.298000000000002,Critical,Immediate Response
ISSUE-0275,KEY-0275,Detected Malware Infiltration in Internal Systems,1,Malware,High,In Progress,Reporter 9,Assignee 19,2024-08-30,2024-11-20 10:01:53.785164,82,22.96,Critical,Sales,Steps to resolve Detected Malware Infiltration in Internal Systems,2241698.0,KRI,User_28,2024-08-30 03:20:00,login,JP,JP,2339,26,10,4067.0,10.492,Critical,Immediate Response
ISSUE-0276,KEY-0276,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Closed,Reporter 7,Assignee 14,2023-10-23,2023-10-26 00:00:00.000000,3,2.0,Low,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2268125.0,KRI,User_18,2023-10-23 04:06:00,data_modification,CANADA,CANADA,900,26,21,917.0,4.3,Medium,Increase Monitoring
ISSUE-0277,KEY-0277,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,Resolved,Reporter 10,Assignee 4,2024-06-13,2024-06-19 00:00:00.000000,6,73.94,Critical,Finance,Steps to resolve Detected Malware Infiltration in Internal Systems,2997431.0,KRI,User_99,2024-06-13 19:45:00,file_access,CANADA,CANADA,1743,26,24,1472.0,21.088,Critical,Immediate Response
ISSUE-0278,KEY-0278,Outdated Operating System Components,1,System Vulnerability,High,In Progress,Reporter 4,Assignee 8,2024-02-05,2024-11-20 10:01:53.785164,289,16.28,Critical,Operations,Steps to resolve Outdated Operating System Components,1595471.0,KPI,User_63,2024-02-05 18:44:00,login,Unknown,Unknown,2208,26,17,11213.0,9.156,Critical,Immediate Response
ISSUE-0279,KEY-0279,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,High,Resolved,Reporter 5,Assignee 3,2024-10-08,2024-10-16 00:00:00.000000,8,2.58,Low,Legal,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,2472188.0,KRI,User_88,2024-10-08 01:46:00,file_access,JP,IN,1387,42,21,548.0,4.816,Medium,Increase Monitoring
ISSUE-0280,KEY-0280,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,Resolved,Reporter 2,Assignee 7,2024-04-01,2024-04-11 00:00:00.000000,10,23.51,Critical,Legal,Steps to resolve Delayed Patching of Known Vulnerabilities,1061457.5,KPI,User_39,2024-04-01 10:49:00,login,CN,CN,900,26,3,10450.0,9.302000000000001,Critical,Immediate Response
ISSUE-0281,KEY-0281,Inadequate Firewall Configurations,1,Network Security,Critical,Resolved,Reporter 10,Assignee 19,2024-08-02,2024-08-10 00:00:00.000000,8,48.41,Critical,Legal,Steps to resolve Inadequate Firewall Configurations,2139782.0,KPI,User_24,2024-08-02 16:55:00,data_modification,EU,EU,1396,31,10,1997.0,16.182000000000002,Critical,Immediate Response
ISSUE-0282,KEY-0282,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,High,Resolved,Reporter 8,Assignee 16,2024-07-11,2024-07-21 00:00:00.000000,10,100.68,Critical,Sales,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1807175.0,KRI,User_26,2024-07-11 08:08:00,data_modification,Unknown,Unknown,900,26,10,2069.0,26.036,Critical,Immediate Response
ISSUE-0283,KEY-0283,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,Closed,Reporter 8,Assignee 15,2023-07-30,2023-08-08 00:00:00.000000,9,58.06,Critical,IT,Steps to resolve Missing or Inaccurate Asset Records,1090694.0,KPI,User_29,2023-07-30 18:09:00,file_access,USA,CN,900,26,10,1001.0,18.112000000000002,Critical,Immediate Response
ISSUE-0284,KEY-0284,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,In Progress,Reporter 2,Assignee 17,2024-01-20,2024-11-20 10:01:53.785164,305,53.15,Critical,Legal,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2975495.0,KRI,User_91,2024-01-20 06:09:00,file_access,JP,CANADA,2488,26,10,4439.0,16.53,Critical,Immediate Response
ISSUE-0285,KEY-0285,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Medium,In Progress,Reporter 5,Assignee 4,2023-02-18,2024-11-20 10:01:53.785164,641,66.93,Critical,Sales,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1835440.0,KPI,User_54,2023-02-18 07:13:00,login,AU,AU,1606,26,15,2512.5,18.386000000000003,Critical,Immediate Response
ISSUE-0286,KEY-0286,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,In Progress,Reporter 7,Assignee 8,2023-11-21,2024-11-20 10:01:53.785164,365,9.36,High,Sales,Steps to resolve Missing or Inaccurate Asset Records,2471605.0,KPI,User_68,2023-11-21 15:39:00,data_modification,UK,UK,1413,26,15,1257.5,6.4719999999999995,Medium,Increase Monitoring
ISSUE-0287,KEY-0287,Outdated Operating System Components,1,System Vulnerability,High,Open,Reporter 10,Assignee 4,2023-07-01,2024-11-20 10:01:53.785164,508,48.0,Critical,IT,Steps to resolve Outdated Operating System Components,1558679.0,KPI,User_93,2023-07-01 04:39:00,data_modification,CANADA,CANADA,900,26,31,1337.0,15.500000000000002,Critical,Immediate Response
ISSUE-0288,KEY-0288,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Critical,In Progress,Reporter 4,Assignee 5,2023-10-05,2024-11-20 10:01:53.785164,412,29.49,Critical,Finance,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1160384.0,KRI,User_11,2023-10-05 01:48:00,data_modification,FR,FR,2215,26,3,14456.0,11.998,Critical,Immediate Response
ISSUE-0289,KEY-0289,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,Resolved,Reporter 3,Assignee 6,2023-08-21,2023-08-29 00:00:00.000000,8,110.3,Critical,Legal,Steps to resolve Increased Exposure due to Insufficient Data Encryption,174860.0,KRI,User_7,2023-08-21 01:51:00,data_modification,EU,EU,1722,26,9,3312.5,27.060000000000002,Critical,Immediate Response
ISSUE-0290,KEY-0290,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,Resolved,Reporter 1,Assignee 11,2024-07-23,2024-07-27 00:00:00.000000,4,73.76,Critical,Legal,Steps to resolve Delayed Patching of Known Vulnerabilities,644970.0,KPI,User_95,2024-07-23 19:07:00,login,Unknown,Unknown,900,26,15,2290.0,18.652000000000005,Critical,Immediate Response
ISSUE-0291,KEY-0291,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Critical,Closed,Reporter 4,Assignee 13,2024-08-12,2024-08-17 00:00:00.000000,5,61.46,Critical,IT,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1324664.0,KPI,User_7,2024-08-12 08:37:00,data_modification,DE,FR,900,26,28,767.0,18.592000000000002,Critical,Immediate Response
ISSUE-0292,KEY-0292,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Closed,Reporter 7,Assignee 12,2023-03-19,2023-03-26 00:00:00.000000,7,38.99,Critical,HR,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2312110.0,KRI,User_56,2023-03-19 22:52:00,data_modification,UK,UK,1811,26,6,19077.5,11.698000000000002,Critical,Immediate Response
ISSUE-0293,KEY-0293,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,Closed,Reporter 6,Assignee 12,2024-05-14,2024-05-18 00:00:00.000000,4,48.6,Critical,Sales,Steps to resolve Insufficient Coverage in Annual Risk Assessment,2002327.5,KPI,User_22,2024-05-14 07:25:00,login,EU,FR,1565,26,27,1290.0,13.620000000000001,Critical,Immediate Response
ISSUE-0294,KEY-0294,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,Open,Reporter 5,Assignee 7,2024-05-01,2024-11-20 10:01:53.785164,203,104.72,Critical,Legal,Steps to resolve Detected Malware Infiltration in Internal Systems,2892608.0,KRI,User_42,2024-05-01 05:45:00,file_access,USA,USA,900,26,13,7499.0,27.444000000000003,Critical,Immediate Response
ISSUE-0295,KEY-0295,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,High,Open,Reporter 1,Assignee 16,2023-05-03,2024-11-20 10:01:53.785164,567,29.89,Critical,IT,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1653596.0,KPI,User_89,2023-05-03 22:31:00,login,DE,UK,1758,26,17,935.0,11.878,Critical,Immediate Response
ISSUE-0296,KEY-0296,Incomplete Risk Management Framework,1,Risk Management Maturity,Medium,Open,Reporter 10,Assignee 16,2023-10-12,2024-11-20 10:01:53.785164,405,84.31,Critical,IT,Steps to resolve Incomplete Risk Management Framework,295545.0,KPI,User_68,2023-10-12 09:05:00,data_modification,USA,JP,900,26,12,3247.5,21.862000000000002,Critical,Immediate Response
ISSUE-0297,KEY-0297,Supplier Security Compliance Gaps,1,Procurement Security,Medium,Resolved,Reporter 8,Assignee 3,2023-03-08,2023-03-16 00:00:00.000000,8,84.28,Critical,Legal,Steps to resolve Supplier Security Compliance Gaps,617190.0,KPI,User_87,2023-03-08 15:14:00,data_modification,IN,IN,900,26,6,1060.0,21.856,Critical,Immediate Response
ISSUE-0298,KEY-0298,Inconsistent Review of Security Policies,1,Management Oversight,Low,In Progress,Reporter 8,Assignee 4,2023-02-19,2024-11-20 10:01:53.785164,640,38.03,Critical,Finance,Steps to resolve Inconsistent Review of Security Policies,840372.5,KPI,User_71,2023-02-19 16:42:00,data_modification,USA,DE,1854,26,9,6425.0,11.706000000000001,Critical,Immediate Response
ISSUE-0299,KEY-0299,Supplier Security Compliance Gaps,1,Procurement Security,Low,Open,Reporter 7,Assignee 8,2023-05-26,2024-11-20 10:01:53.785164,544,19.02,Critical,Legal,Steps to resolve Supplier Security Compliance Gaps,421965.0,KPI,User_97,2023-05-26 17:18:00,data_modification,USA,AU,900,26,6,1847.5,7.904,High,Lock Account & Alert
ISSUE-0300,KEY-0300,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Open,Reporter 3,Assignee 9,2023-12-07,2024-11-20 10:01:53.785164,349,50.87,Critical,Sales,Steps to resolve Non-Compliance with Data Protection Regulations,830363.0,KRI,User_33,2023-12-07 08:43:00,file_access,AU,AU,937,31,31,3410.0,16.073999999999998,Critical,Immediate Response
ISSUE-0301,KEY-0301,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Closed,Reporter 10,Assignee 4,2024-04-27,2024-05-05 00:00:00.000000,8,86.41,Critical,Operations,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1753925.0,KRI,User_52,2024-04-27 06:33:00,login,FR,FR,1148,26,21,2234.0,23.182,Critical,Immediate Response
ISSUE-0302,KEY-0302,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,Closed,Reporter 7,Assignee 19,2023-02-14,2023-02-17 00:00:00.000000,3,91.62,Critical,Operations,Steps to resolve Delayed Patching of Known Vulnerabilities,958241.0,KPI,User_24,2023-02-14 16:44:00,login,AU,CANADA,900,26,10,1148.0,23.824,Critical,Immediate Response
ISSUE-0303,KEY-0303,Supplier Security Compliance Gaps,1,Procurement Security,Critical,Resolved,Reporter 1,Assignee 18,2024-03-25,2024-03-29 00:00:00.000000,4,22.15,Critical,Sales,Steps to resolve Supplier Security Compliance Gaps,1704335.0,KPI,User_63,2024-03-25 16:14:00,data_modification,IN,IN,1318,26,24,1319.0,10.73,Critical,Immediate Response
ISSUE-0304,KEY-0304,Supplier Security Compliance Gaps,1,Procurement Security,Medium,Open,Reporter 3,Assignee 20,2024-10-02,2024-11-20 10:01:53.785164,49,51.19,Critical,HR,Steps to resolve Supplier Security Compliance Gaps,302177.5,KPI,User_26,2024-10-02 23:39:00,data_modification,CANADA,CANADA,900,26,3,2630.0,14.838,Critical,Immediate Response
ISSUE-0305,KEY-0305,Access by Unauthorized Personnel Detected,1,Unauthorized Access,High,Open,Reporter 4,Assignee 3,2024-08-30,2024-11-20 10:01:53.785164,82,78.8,Critical,HR,Steps to resolve Access by Unauthorized Personnel Detected,2419682.0,KRI,User_87,2024-08-30 01:10:00,data_modification,IN,IN,1673,49,17,2807.0,21.66,Critical,Immediate Response
ISSUE-0306,KEY-0306,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,Resolved,Reporter 5,Assignee 12,2023-01-17,2023-01-21 00:00:00.000000,4,72.83,Critical,Legal,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,583027.5,KPI,User_86,2023-01-17 06:37:00,data_modification,FR,FR,1593,26,15,2797.5,18.466,Critical,Immediate Response
ISSUE-0307,KEY-0307,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,In Progress,Reporter 9,Assignee 17,2023-06-30,2024-11-20 10:01:53.785164,509,2.0,Low,HR,Steps to resolve Successful Phishing Attempt Targeting Executives,1296056.0,KRI,User_54,2023-06-30 23:58:00,data_modification,IN,DE,900,26,3,644.0,4.8999999999999995,Medium,Increase Monitoring
ISSUE-0308,KEY-0308,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,High,Resolved,Reporter 6,Assignee 15,2024-01-03,2024-01-04 00:00:00.000000,1,72.22,Critical,Legal,Steps to resolve Insufficient Coverage in Annual Risk Assessment,587684.0,KPI,User_29,2024-01-03 06:33:00,login,JP,JP,900,26,10,1634.0,19.944000000000003,Critical,Immediate Response
ISSUE-0309,KEY-0309,Weak Authentication Protocols,1,Access Control,Medium,Resolved,Reporter 3,Assignee 1,2023-07-05,2023-07-15 00:00:00.000000,10,24.21,Critical,IT,Steps to resolve Weak Authentication Protocols,2468250.0,KPI,User_9,2023-07-05 05:54:00,data_modification,FR,FR,900,26,15,680.0,9.842,Critical,Immediate Response
ISSUE-0310,KEY-0310,Supplier Security Compliance Gaps,1,Procurement Security,High,Closed,Reporter 10,Assignee 6,2023-02-07,2023-02-15 00:00:00.000000,8,16.16,Critical,HR,Steps to resolve Supplier Security Compliance Gaps,1405130.0,KPI,User_14,2023-02-07 12:15:00,login,AU,USA,1650,26,3,5522.0,8.732,High,Limit Data Transfer
ISSUE-0311,KEY-0311,Weak Authentication Protocols,1,Access Control,Low,Open,Reporter 9,Assignee 7,2024-03-04,2024-11-20 10:01:53.785164,261,51.69,Critical,HR,Steps to resolve Weak Authentication Protocols,231672.5,KPI,User_33,2024-03-04 04:45:00,login,JP,JP,1887,26,9,3870.0,14.438,Critical,Immediate Response
ISSUE-0312,KEY-0312,Insufficient Access Control Measures,1,Control Effectiveness,High,Open,Reporter 3,Assignee 5,2024-05-01,2024-11-20 10:01:53.785164,203,63.41,Critical,Operations,Steps to resolve Insufficient Access Control Measures,894365.0,KPI,User_81,2024-05-01 11:26:00,file_access,JP,UK,900,26,13,5672.0,18.582,Critical,Immediate Response
ISSUE-0313,KEY-0313,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,Resolved,Reporter 7,Assignee 2,2024-07-13,2024-07-14 00:00:00.000000,1,60.39,Critical,Sales,Steps to resolve Missing or Inaccurate Asset Records,2786798.0,KPI,User_11,2024-07-13 18:41:00,data_modification,EU,EU,900,26,17,5459.0,18.178000000000004,Critical,Immediate Response
ISSUE-0314,KEY-0314,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,In Progress,Reporter 1,Assignee 4,2024-06-19,2024-11-20 10:01:53.785164,154,39.94,Critical,Operations,Steps to resolve Missing or Inaccurate Asset Records,1786205.0,KPI,User_71,2024-06-19 01:28:00,login,DE,DE,900,26,6,1370.0,12.988,Critical,Immediate Response
ISSUE-0315,KEY-0315,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,High,In Progress,Reporter 10,Assignee 8,2023-02-09,2024-11-20 10:01:53.785164,650,21.63,Critical,Finance,Steps to resolve Insufficient Coverage in Annual Risk Assessment,2244548.0,KPI,User_44,2023-02-09 09:56:00,login,FR,FR,980,35,10,1295.0,10.225999999999999,Critical,Immediate Response
ISSUE-0316,KEY-0316,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,High,Closed,Reporter 5,Assignee 8,2023-10-17,2023-10-24 00:00:00.000000,7,76.12,Critical,HR,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1795673.0,KPI,User_13,2023-10-17 02:48:00,login,EU,EU,1641,28,24,19661.0,20.924000000000003,Critical,Immediate Response
ISSUE-0317,KEY-0317,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,Closed,Reporter 2,Assignee 7,2023-07-22,2023-07-27 00:00:00.000000,5,54.88,Critical,Legal,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1308302.5,KPI,User_64,2023-07-22 10:50:00,file_access,IN,FR,900,30,9,912.5,14.876000000000001,Critical,Immediate Response
ISSUE-0318,KEY-0318,Insufficient Access Control Measures,1,Control Effectiveness,Critical,Resolved,Reporter 7,Assignee 13,2024-02-29,2024-03-06 00:00:00.000000,6,99.4,Critical,Sales,Steps to resolve Insufficient Access Control Measures,587747.0,KPI,User_98,2024-02-29 05:45:00,file_access,CN,CN,1428,28,3,3338.0,25.780000000000005,Critical,Immediate Response
ISSUE-0319,KEY-0319,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Critical,Closed,Reporter 6,Assignee 9,2023-10-11,2023-10-16 00:00:00.000000,5,29.38,Critical,Operations,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1185734.0,KRI,User_26,2023-10-11 00:51:00,data_modification,USA,USA,900,26,6,4088.0,12.176000000000002,Critical,Immediate Response
ISSUE-0320,KEY-0320,Inconsistent Review of Security Policies,1,Management Oversight,Medium,Closed,Reporter 9,Assignee 11,2024-10-17,2024-10-25 00:00:00.000000,8,51.01,Critical,Finance,Steps to resolve Inconsistent Review of Security Policies,1750445.0,KPI,User_27,2024-10-17 04:59:00,login,USA,USA,900,26,6,8132.5,15.202,Critical,Immediate Response
ISSUE-0321,KEY-0321,Weak Authentication Protocols,1,Access Control,High,Resolved,Reporter 5,Assignee 6,2023-06-08,2023-06-10 00:00:00.000000,2,32.17,Critical,IT,Steps to resolve Weak Authentication Protocols,2414741.0,KPI,User_33,2023-06-08 03:12:00,data_modification,AU,IN,1952,26,28,9161.0,11.934000000000001,Critical,Immediate Response
ISSUE-0322,KEY-0322,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,In Progress,Reporter 10,Assignee 6,2023-02-17,2024-11-20 10:01:53.785164,642,27.18,Critical,Sales,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2705402.0,KRI,User_4,2023-02-17 01:57:00,login,FR,FR,2137,26,10,3227.0,11.336,Critical,Immediate Response
ISSUE-0323,KEY-0323,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,Resolved,Reporter 4,Assignee 8,2024-10-09,2024-10-10 00:00:00.000000,1,57.92,Critical,Operations,Steps to resolve Successful Phishing Attempt Targeting Executives,1428125.0,KRI,User_57,2024-10-09 15:24:00,data_modification,Unknown,USA,900,28,13,530.0,17.684000000000005,Critical,Immediate Response
ISSUE-0324,KEY-0324,Insufficient Access Control Measures,1,Control Effectiveness,High,In Progress,Reporter 9,Assignee 19,2023-02-02,2024-11-20 10:01:53.785164,657,6.8,Medium,Finance,Steps to resolve Insufficient Access Control Measures,1006589.0,KPI,User_67,2023-02-02 11:37:00,login,UK,FR,1172,26,13,2216.0,6.26,Medium,Increase Monitoring
