Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,Threat Score,Threat Level,Defense Action,Color
ISSUE-0061,KEY-0061,Supplier Security Compliance Gaps,1,Procurement Security,Low,Open,Reporter 9,Assignee 11,2023-12-09,2024-12-31 22:33:01.735013,388,71.12,Critical,IT,Steps to resolve Supplier Security Compliance Gaps,144115.0,KPI,User_67,2023-12-09 05:23:00,data_modification,Unknown,Unknown,1636,26,27,1417.5,18.324,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0062,KEY-0062,Supplier Security Compliance Gaps,1,Procurement Security,High,In Progress,Reporter 6,Assignee 17,2024-12-25,2024-12-31 22:33:01.735013,6,106.23,Critical,IT,Steps to resolve Supplier Security Compliance Gaps,2257469.0,KPI,User_81,2024-12-25 02:06:00,file_access,CANADA,CANADA,2009,26,6,3473.0,26.946,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0063,KEY-0063,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Low,Open,Reporter 8,Assignee 10,2024-09-16,2024-12-31 22:33:01.735013,106,4.17,Medium,External Contractors,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1271260.0,KRI,User_76,2024-09-16 05:43:00,data_modification,USA,DE,900,26,6,872.5,3.934,Low,No Action Needed | Limit Data Transfer,Green
ISSUE-0064,KEY-0064,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Medium,In Progress,Reporter 10,Assignee 4,2023-07-09,2024-12-31 22:33:01.735013,541,33.33,Critical,External Contractors,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,369397.5,KRI,User_12,2023-07-09 03:25:00,file_access,IN,IN,2205,26,12,5892.5,11.666,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0065,KEY-0065,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Open,Reporter 4,Assignee 6,2024-02-11,2024-12-31 22:33:01.735013,324,2.0,Low,IT,Steps to resolve High-Volume Distributed Denial-of-Service Attack,493727.5,KRI,User_92,2024-02-11 21:50:00,data_modification,USA,USA,900,26,6,1845.0,3.8,Low,Log for Reference | Limit Data Transfer,Green-Yellow
ISSUE-0066,KEY-0066,Inconsistent Review of Security Policies,1,Management Oversight,Critical,Resolved,Reporter 7,Assignee 9,2023-05-16,2023-05-26 00:00:00.000000,10,2.0,Low,Legal,Steps to resolve Inconsistent Review of Security Policies,1034801.0,KPI,User_7,2023-05-16 19:57:00,login,EU,CANADA,930,26,10,713.0,5.3,Medium,Increase Monitoring & Investigate | Limit Data Transfer,Orange
ISSUE-0067,KEY-0067,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Critical,In Progress,Reporter 8,Assignee 12,2024-02-06,2024-12-31 22:33:01.735013,329,21.26,Critical,Legal,Steps to resolve Weak Cloud Storage Access Controls,2209244.0,KRI,User_93,2024-02-06 06:36:00,login,Unknown,Unknown,1026,28,13,1262.0,10.752,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0068,KEY-0068,Incomplete Risk Management Framework,1,Risk Management Maturity,Medium,Open,Reporter 6,Assignee 3,2023-05-14,2024-12-31 22:33:01.735013,597,6.84,Medium,HR,Steps to resolve Incomplete Risk Management Framework,1597567.5,KPI,User_21,2023-05-14 07:59:00,file_access,FR,FR,900,26,9,2297.5,5.368,Medium,Routine Monitoring | Limit Data Transfer,Yellow
ISSUE-0069,KEY-0069,Weak Authentication Protocols,1,Access Control,Critical,Closed,Reporter 8,Assignee 7,2023-05-06,2023-05-10 00:00:00.000000,4,25.89,Critical,Legal,Steps to resolve Weak Authentication Protocols,1164845.0,KPI,User_68,2023-05-06 02:29:00,data_modification,AU,CANADA,1702,26,10,1514.0,11.478000000000002,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0070,KEY-0070,Supplier Security Compliance Gaps,1,Procurement Security,Medium,In Progress,Reporter 2,Assignee 8,2023-04-15,2024-12-31 22:33:01.735013,626,9.59,High,External Contractors,Steps to resolve Supplier Security Compliance Gaps,996980.0,KPI,User_33,2023-04-15 14:15:00,file_access,AU,CANADA,1251,33,15,682.5,6.518000000000001,Medium,Routine Monitoring | Limit Data Transfer,Yellow
ISSUE-0071,KEY-0071,Inadequate Firewall Configurations,1,Network Security,High,In Progress,Reporter 1,Assignee 2,2024-02-19,2024-12-31 22:33:01.735013,316,87.05,Critical,Legal,Steps to resolve Inadequate Firewall Configurations,464426.0,KPI,User_4,2024-02-19 16:51:00,file_access,IN,IN,900,31,10,1853.0,23.31,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0072,KEY-0072,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Critical,In Progress,Reporter 2,Assignee 4,2023-11-16,2024-12-31 22:33:01.735013,411,92.55,Critical,Sales,Steps to resolve Weak Cloud Storage Access Controls,1957352.0,KRI,User_82,2023-11-16 21:18:00,file_access,CN,CN,1125,26,13,4430.0,25.01,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0073,KEY-0073,Insufficient Access Control Measures,1,Control Effectiveness,High,Closed,Reporter 7,Assignee 11,2023-01-31,2023-02-10 00:00:00.000000,10,69.38,Critical,External Contractors,Steps to resolve Insufficient Access Control Measures,296840.0,KPI,User_93,2023-01-31 03:55:00,data_modification,USA,USA,1921,26,3,10310.0,19.376,Critical,Escalate to Security Operations Center (SOC) & Block User | Limit Data Transfer,Red
ISSUE-0074,KEY-0074,Weak Authentication Protocols,1,Access Control,Medium,Closed,Reporter 9,Assignee 17,2023-03-28,2023-04-05 00:00:00.000000,8,56.72,Critical,Operations,Steps to resolve Weak Authentication Protocols,171912.5,KPI,User_66,2023-03-28 22:53:00,file_access,CANADA,CN,909,30,18,1627.5,16.344,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0075,KEY-0075,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Open,Reporter 6,Assignee 16,2023-01-27,2024-12-31 22:33:01.735013,704,52.58,Critical,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1803095.0,KRI,User_57,2023-01-27 06:20:00,data_modification,Unknown,FR,900,26,6,1062.5,15.516,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0076,KEY-0076,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,In Progress,Reporter 6,Assignee 4,2023-05-07,2024-12-31 22:33:01.735013,604,66.79,Critical,Sales,Steps to resolve Increased Exposure due to Insufficient Data Encryption,828680.0,KRI,User_18,2023-05-07 23:49:00,data_modification,DE,DE,1692,26,6,3332.5,17.458000000000002,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0077,KEY-0077,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,Resolved,Reporter 6,Assignee 10,2024-06-17,2024-06-21 00:00:00.000000,4,103.95,Critical,C-Suite Executives,Steps to resolve Weak Cloud Storage Access Controls,644515.0,KRI,User_43,2024-06-17 02:35:00,login,AU,Unknown,1394,26,15,1347.5,24.690000000000005,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0078,KEY-0078,Insufficient Access Control Measures,1,Control Effectiveness,Medium,In Progress,Reporter 5,Assignee 1,2024-09-13,2024-12-31 22:33:01.735013,109,55.13,Critical,Legal,Steps to resolve Insufficient Access Control Measures,930477.5,KPI,User_13,2024-09-13 01:06:00,data_modification,FR,FR,1469,26,9,3650.0,16.026000000000003,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0079,KEY-0079,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,Open,Reporter 1,Assignee 15,2024-04-25,2024-12-31 22:33:01.735013,250,75.0,Critical,Legal,Steps to resolve Weak Cloud Storage Access Controls,801097.5,KRI,User_48,2024-04-25 14:38:00,data_modification,Unknown,Unknown,1002,30,18,1235.0,19.1,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0080,KEY-0080,Inadequate Firewall Configurations,1,Network Security,High,Open,Reporter 5,Assignee 1,2024-04-13,2024-12-31 22:33:01.735013,262,67.8,Critical,C-Suite Executives,Steps to resolve Inadequate Firewall Configurations,510293.0,KPI,User_1,2024-04-13 05:18:00,data_modification,Unknown,EU,900,26,24,1640.0,19.46,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0081,KEY-0081,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Closed,Reporter 10,Assignee 6,2024-03-27,2024-04-02 00:00:00.000000,6,53.35,Critical,Legal,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1474252.5,KRI,User_14,2024-03-27 17:14:00,file_access,CANADA,CANADA,1199,26,15,2322.5,15.470000000000002,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0082,KEY-0082,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Resolved,Reporter 8,Assignee 18,2023-09-03,2023-09-04 00:00:00.000000,1,69.1,Critical,Legal,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2420770.0,KRI,User_85,2023-09-03 18:57:00,file_access,CN,CN,957,26,6,4242.5,17.520000000000003,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0083,KEY-0083,Inadequate Firewall Configurations,1,Network Security,Low,Closed,Reporter 7,Assignee 17,2024-10-17,2024-10-19 00:00:00.000000,2,46.26,Critical,C-Suite Executives,Steps to resolve Inadequate Firewall Configurations,465485.0,KPI,User_71,2024-10-17 09:04:00,data_modification,DE,IN,1489,33,18,1145.0,12.952,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0084,KEY-0084,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,High,In Progress,Reporter 8,Assignee 10,2024-04-03,2024-12-31 22:33:01.735013,272,102.58,Critical,External Contractors,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2747381.0,KPI,User_38,2024-04-03 17:14:00,data_modification,AU,AU,900,42,21,3125.0,26.416,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0085,KEY-0085,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Critical,Closed,Reporter 7,Assignee 6,2024-01-14,2024-01-21 00:00:00.000000,7,74.62,Critical,Finance,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1324136.0,KRI,User_77,2024-01-14 21:17:00,file_access,CN,CN,900,31,13,3362.0,21.224,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0086,KEY-0086,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Closed,Reporter 9,Assignee 3,2023-03-31,2023-04-08 00:00:00.000000,8,61.09,Critical,Legal,Steps to resolve Non-Compliance with Data Protection Regulations,732090.0,KRI,User_51,2023-03-31 09:59:00,data_modification,IN,IN,900,26,9,1217.5,17.218000000000004,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0087,KEY-0087,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,Resolved,Reporter 7,Assignee 6,2024-06-22,2024-06-30 00:00:00.000000,8,62.11,Critical,Legal,Steps to resolve Delayed Patching of Known Vulnerabilities,2872598.0,KPI,User_7,2024-06-22 09:01:00,file_access,USA,USA,900,31,17,1055.0,18.922,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0088,KEY-0088,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,Open,Reporter 4,Assignee 15,2024-10-05,2024-12-31 22:33:01.735013,87,76.68,Critical,Operations,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1151830.0,KRI,User_60,2024-10-05 18:03:00,login,AU,JP,1094,33,12,3685.0,20.336000000000002,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0089,KEY-0089,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,Closed,Reporter 4,Assignee 15,2024-12-02,2024-12-03 00:00:00.000000,1,39.86,Critical,IT,Steps to resolve Detected Malware Infiltration in Internal Systems,2458403.0,KRI,User_77,2024-12-02 01:02:00,login,CANADA,CANADA,900,26,10,13670.0,14.072000000000001,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0090,KEY-0090,Outdated Operating System Components,1,System Vulnerability,Critical,Closed,Reporter 9,Assignee 19,2024-08-07,2024-08-16 00:00:00.000000,9,56.27,Critical,Finance,Steps to resolve Outdated Operating System Components,1888160.0,KPI,User_11,2024-08-07 02:41:00,data_modification,AU,DE,1977,26,10,3215.0,17.754,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0091,KEY-0091,Inadequate Firewall Configurations,1,Network Security,Medium,Resolved,Reporter 8,Assignee 17,2023-11-19,2023-11-20 00:00:00.000000,1,2.0,Low,HR,Steps to resolve Inadequate Firewall Configurations,1023495.0,KPI,User_21,2023-11-19 05:28:00,data_modification,CANADA,IN,1924,26,9,4087.5,3.4,Low,Log for Reference | Limit Data Transfer,Green-Yellow
ISSUE-0092,KEY-0092,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Resolved,Reporter 1,Assignee 5,2023-12-29,2024-01-08 00:00:00.000000,10,2.0,Low,C-Suite Executives,Steps to resolve High-Volume Distributed Denial-of-Service Attack,974570.0,KRI,User_8,2023-12-29 19:06:00,data_modification,UK,UK,1420,26,21,6899.0,4.699999999999999,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange
ISSUE-0093,KEY-0093,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Resolved,Reporter 3,Assignee 3,2023-01-02,2023-01-09 00:00:00.000000,7,2.37,Low,External Contractors,Steps to resolve Successful Phishing Attempt Targeting Executives,2873114.0,KRI,User_50,2023-01-02 00:36:00,file_access,UK,UK,1403,39,17,2222.0,4.574,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange
ISSUE-0094,KEY-0094,Outdated Operating System Components,1,System Vulnerability,High,Closed,Reporter 7,Assignee 6,2023-12-16,2023-12-24 00:00:00.000000,8,17.84,Critical,External Contractors,Steps to resolve Outdated Operating System Components,2041049.0,KPI,User_29,2023-12-16 05:09:00,data_modification,Unknown,Unknown,1370,26,28,7520.0,9.468,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0095,KEY-0095,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Medium,Resolved,Reporter 9,Assignee 17,2023-11-22,2023-11-24 00:00:00.000000,2,71.79,Critical,C-Suite Executives,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1670420.0,KPI,User_45,2023-11-22 23:43:00,file_access,EU,EU,2814,27,18,667.5,18.958000000000006,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0096,KEY-0096,Inconsistent Review of Security Policies,1,Management Oversight,High,Open,Reporter 6,Assignee 17,2024-08-11,2024-12-31 22:33:01.735013,142,26.41,Critical,Legal,Steps to resolve Inconsistent Review of Security Policies,2635208.0,KPI,User_63,2024-08-11 19:50:00,file_access,AU,AU,900,28,17,620.0,11.182,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0097,KEY-0097,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Low,Closed,Reporter 7,Assignee 3,2023-04-16,2023-04-22 00:00:00.000000,6,59.06,Critical,HR,Steps to resolve Successful Phishing Attempt Targeting Executives,1783247.5,KRI,User_40,2023-04-16 06:10:00,data_modification,CANADA,CANADA,1558,30,18,3830.0,15.712000000000002,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0098,KEY-0098,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Low,Open,Reporter 2,Assignee 4,2024-04-13,2024-12-31 22:33:01.735013,262,46.82,Critical,Sales,Steps to resolve Successful Phishing Attempt Targeting Executives,1234067.5,KRI,User_42,2024-04-13 11:02:00,file_access,IN,IN,900,26,3,2235.0,13.064,Critical,Increase Monitoring & Schedule Review | Limit Data Transfer,Orange
ISSUE-0099,KEY-0099,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Critical,Open,Reporter 6,Assignee 11,2024-05-06,2024-12-31 22:33:01.735013,239,114.8,Critical,HR,Steps to resolve Non-Compliance with Data Protection Regulations,1058342.0,KRI,User_72,2024-05-06 01:47:00,data_modification,Unknown,Unknown,1979,26,10,1184.0,29.46,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0100,KEY-0100,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Closed,Reporter 7,Assignee 6,2024-11-14,2024-11-15 00:00:00.000000,1,36.57,Critical,Operations,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2425913.0,KRI,User_37,2024-11-14 03:38:00,login,JP,USA,900,26,24,5825.0,12.814,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0101,KEY-0101,Outdated Operating System Components,1,System Vulnerability,Medium,In Progress,Reporter 5,Assignee 8,2024-11-09,2024-12-31 22:33:01.735013,52,67.59,Critical,Legal,Steps to resolve Outdated Operating System Components,2236817.5,KPI,User_93,2024-11-09 18:14:00,login,CANADA,CANADA,1242,26,6,832.5,18.518,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0102,KEY-0102,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Closed,Reporter 9,Assignee 18,2024-08-24,2024-09-01 00:00:00.000000,8,24.87,Critical,External Contractors,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2160525.0,KRI,User_80,2024-08-24 07:30:00,data_modification,IN,IN,900,26,9,3392.5,9.974,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
