Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,Threat Score,Threat Level,Defense Action
ISSUE-0072,KEY-0072,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,In Progress,Reporter 6,Assignee 3,2023-05-01,2024-11-20 10:01:53.785164,569,57.31,Critical,Finance,Steps to resolve Detected Malware Infiltration in Internal Systems,2648945.0,KRI,User_48,2023-05-01 17:44:00,data_modification,IN,IN,900,26,21,11966.0,17.962000000000003,Critical,Immediate Response
ISSUE-0073,KEY-0073,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,Closed,Reporter 7,Assignee 6,2024-03-29,2024-04-01 00:00:00.000000,3,49.33,Critical,IT,Steps to resolve Delayed Patching of Known Vulnerabilities,749072.0,KPI,User_80,2024-03-29 23:05:00,data_modification,EU,EU,989,26,10,6437.0,15.966,Critical,Immediate Response
ISSUE-0074,KEY-0074,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Medium,Closed,Reporter 5,Assignee 4,2024-05-03,2024-05-07 00:00:00.000000,4,37.02,Critical,HR,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1320685.0,KPI,User_82,2024-05-03 13:28:00,login,DE,DE,900,26,3,682.5,11.804,Critical,Immediate Response
ISSUE-0075,KEY-0075,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,Resolved,Reporter 3,Assignee 5,2024-07-29,2024-07-30 00:00:00.000000,1,34.08,Critical,Legal,Steps to resolve Incomplete Risk Management Framework,1150252.5,KPI,User_93,2024-07-29 23:11:00,file_access,CANADA,CANADA,941,26,15,6455.0,10.516,Critical,Immediate Response
ISSUE-0076,KEY-0076,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Low,Open,Reporter 5,Assignee 16,2023-08-08,2024-11-20 10:01:53.785164,470,31.61,Critical,Sales,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1540187.5,KRI,User_3,2023-08-08 17:04:00,data_modification,EU,EU,1273,26,15,4247.5,10.422,Critical,Immediate Response
ISSUE-0077,KEY-0077,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Open,Reporter 9,Assignee 4,2023-03-28,2024-11-20 10:01:53.785164,603,70.55,Critical,IT,Steps to resolve Non-Compliance with Data Protection Regulations,2608298.0,KRI,User_87,2023-03-28 12:01:00,data_modification,USA,USA,900,26,6,1070.0,20.009999999999998,Critical,Immediate Response
ISSUE-0078,KEY-0078,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Closed,Reporter 6,Assignee 4,2023-10-29,2023-11-04 00:00:00.000000,6,2.0,Low,Legal,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1572677.0,KRI,User_49,2023-10-29 10:49:00,file_access,USA,USA,1701,26,10,635.0,4.5,Medium,Increase Monitoring
ISSUE-0079,KEY-0079,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,Resolved,Reporter 4,Assignee 4,2024-11-05,2024-11-10 00:00:00.000000,5,43.0,Critical,IT,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1244157.5,KPI,User_96,2024-11-05 19:11:00,file_access,UK,UK,900,26,6,4672.5,12.5,Critical,Immediate Response
ISSUE-0080,KEY-0080,Weak Cloud Storage Access Controls,1,Cloud Security Posture,High,Closed,Reporter 9,Assignee 15,2024-06-02,2024-06-11 00:00:00.000000,9,32.49,Critical,Sales,Steps to resolve Weak Cloud Storage Access Controls,1575746.0,KRI,User_2,2024-06-02 11:50:00,login,JP,JP,2265,26,17,5096.0,12.398000000000001,Critical,Immediate Response
ISSUE-0081,KEY-0081,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Medium,Closed,Reporter 10,Assignee 15,2023-12-30,2024-01-06 00:00:00.000000,7,82.22,Critical,HR,Steps to resolve Successful Phishing Attempt Targeting Executives,1527497.5,KRI,User_58,2023-12-30 07:59:00,data_modification,UK,EU,900,26,6,1120.0,21.244,Critical,Immediate Response
ISSUE-0082,KEY-0082,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,In Progress,Reporter 6,Assignee 19,2024-01-08,2024-11-20 10:01:53.785164,317,33.59,Critical,Legal,Steps to resolve Non-Compliance with Data Protection Regulations,2857631.0,KRI,User_84,2024-01-08 07:38:00,data_modification,FR,FR,2061,26,10,4637.0,12.618,Critical,Immediate Response
ISSUE-0083,KEY-0083,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Open,Reporter 8,Assignee 15,2024-08-07,2024-11-20 10:01:53.785164,105,61.52,Critical,Operations,Steps to resolve High-Volume Distributed Denial-of-Service Attack,510142.5,KRI,User_61,2024-08-07 11:14:00,data_modification,FR,FR,900,26,24,1427.5,17.304000000000002,Critical,Immediate Response
ISSUE-0084,KEY-0084,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Closed,Reporter 3,Assignee 6,2023-03-30,2023-04-04 00:00:00.000000,5,59.43,Critical,IT,Steps to resolve Successful Phishing Attempt Targeting Executives,368087.0,KRI,User_18,2023-03-30 08:21:00,login,CANADA,UK,900,26,10,1043.0,17.586000000000002,Critical,Immediate Response
ISSUE-0085,KEY-0085,Outdated Operating System Components,1,System Vulnerability,Critical,Resolved,Reporter 10,Assignee 17,2024-02-20,2024-03-01 00:00:00.000000,10,38.63,Critical,Finance,Steps to resolve Outdated Operating System Components,1380326.0,KPI,User_70,2024-02-20 01:41:00,login,CANADA,CANADA,1227,26,13,1952.0,14.226,Critical,Immediate Response
ISSUE-0086,KEY-0086,Inadequate Firewall Configurations,1,Network Security,Low,Resolved,Reporter 2,Assignee 6,2023-07-30,2023-08-01 00:00:00.000000,2,65.7,Critical,Sales,Steps to resolve Inadequate Firewall Configurations,1895737.5,KPI,User_55,2023-07-30 07:27:00,data_modification,EU,EU,2370,26,9,5100.0,16.84,Critical,Immediate Response
ISSUE-0087,KEY-0087,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Low,Resolved,Reporter 1,Assignee 18,2024-02-14,2024-02-19 00:00:00.000000,5,57.56,Critical,Finance,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1302937.5,KRI,User_35,2024-02-14 02:33:00,login,CANADA,AU,900,26,12,2872.5,15.412,Critical,Immediate Response
ISSUE-0088,KEY-0088,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,High,In Progress,Reporter 10,Assignee 10,2024-01-14,2024-11-20 10:01:53.785164,311,86.83,Critical,Finance,Steps to resolve Missing or Inaccurate Asset Records,653045.0,KPI,User_84,2024-01-14 18:47:00,data_modification,Unknown,Unknown,900,31,13,3290.0,23.266,Critical,Immediate Response
ISSUE-0089,KEY-0089,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Low,Open,Reporter 2,Assignee 17,2024-01-25,2024-11-20 10:01:53.785164,300,54.24,Critical,Sales,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1449782.5,KRI,User_86,2024-01-25 06:43:00,file_access,CANADA,EU,900,26,6,6195.0,14.948,Critical,Immediate Response
ISSUE-0090,KEY-0090,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Medium,Resolved,Reporter 8,Assignee 18,2023-07-31,2023-08-06 00:00:00.000000,6,30.9,Critical,Operations,Steps to resolve Successful Phishing Attempt Targeting Executives,752392.5,KRI,User_5,2023-07-31 02:50:00,data_modification,AU,AU,900,26,9,6620.0,10.98,Critical,Immediate Response
ISSUE-0091,KEY-0091,Supplier Security Compliance Gaps,1,Procurement Security,High,Resolved,Reporter 2,Assignee 15,2023-01-25,2023-01-28 00:00:00.000000,3,15.35,Critical,IT,Steps to resolve Supplier Security Compliance Gaps,713210.0,KPI,User_1,2023-01-25 10:17:00,data_modification,FR,FR,900,26,10,632.0,8.57,High,Lock Account & Alert
ISSUE-0092,KEY-0092,Weak Authentication Protocols,1,Access Control,Critical,Closed,Reporter 1,Assignee 12,2024-02-15,2024-02-17 00:00:00.000000,2,84.23,Critical,IT,Steps to resolve Weak Authentication Protocols,2237549.0,KPI,User_51,2024-02-15 23:37:00,login,USA,CANADA,900,26,21,1673.0,22.946,Critical,Immediate Response
ISSUE-0093,KEY-0093,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,Closed,Reporter 10,Assignee 8,2023-09-14,2023-09-15 00:00:00.000000,1,46.17,Critical,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1111310.0,KRI,User_77,2023-09-14 22:51:00,data_modification,IN,IN,3282,31,13,8249.0,15.334,Critical,Immediate Response
ISSUE-0094,KEY-0094,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,High,Open,Reporter 9,Assignee 4,2023-07-05,2024-11-20 10:01:53.785164,504,57.14,Critical,Sales,Steps to resolve Missing or Inaccurate Asset Records,926246.0,KPI,User_86,2023-07-05 12:44:00,data_modification,EU,EU,900,26,6,1187.0,17.328000000000003,Critical,Immediate Response
ISSUE-0095,KEY-0095,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Medium,Closed,Reporter 3,Assignee 9,2023-02-08,2023-02-13 00:00:00.000000,5,67.0,Critical,Finance,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,631597.5,KPI,User_46,2023-02-08 05:44:00,file_access,UK,UK,900,26,15,952.5,18.2,Critical,Immediate Response
ISSUE-0096,KEY-0096,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,Resolved,Reporter 9,Assignee 20,2023-03-06,2023-03-14 00:00:00.000000,8,88.81,Critical,Operations,Steps to resolve Detected Malware Infiltration in Internal Systems,2691392.0,KRI,User_64,2023-03-06 05:46:00,file_access,EU,Unknown,900,28,17,2246.0,24.262,Critical,Immediate Response
ISSUE-0097,KEY-0097,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Critical,Resolved,Reporter 8,Assignee 1,2023-09-14,2023-09-23 00:00:00.000000,9,78.33,Critical,Finance,Steps to resolve Weak Cloud Storage Access Controls,1454330.0,KRI,User_51,2023-09-14 07:24:00,file_access,FR,FR,2232,26,17,3422.0,22.166,Critical,Immediate Response
ISSUE-0098,KEY-0098,Incomplete Risk Management Framework,1,Risk Management Maturity,High,In Progress,Reporter 3,Assignee 7,2023-04-02,2024-11-20 10:01:53.785164,598,26.08,Critical,Operations,Steps to resolve Incomplete Risk Management Framework,279953.0,KPI,User_10,2023-04-02 14:58:00,data_modification,UK,UK,2123,31,10,3512.0,11.116,Critical,Immediate Response
ISSUE-0099,KEY-0099,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,In Progress,Reporter 9,Assignee 18,2024-05-04,2024-11-20 10:01:53.785164,200,71.74,Critical,Legal,Steps to resolve Insufficient Coverage in Annual Risk Assessment,420310.0,KPI,User_14,2024-05-04 00:15:00,data_modification,Unknown,Unknown,900,26,12,792.5,18.448,Critical,Immediate Response
ISSUE-0100,KEY-0100,Outdated Operating System Components,1,System Vulnerability,Medium,In Progress,Reporter 2,Assignee 13,2024-09-10,2024-11-20 10:01:53.785164,71,40.74,Critical,HR,Steps to resolve Outdated Operating System Components,2243867.5,KPI,User_32,2024-09-10 11:37:00,login,AU,AU,1822,26,12,5845.0,13.148000000000001,Critical,Immediate Response
ISSUE-0101,KEY-0101,Inadequate Firewall Configurations,1,Network Security,Critical,Resolved,Reporter 7,Assignee 8,2024-01-18,2024-01-24 00:00:00.000000,6,33.03,Critical,Sales,Steps to resolve Inadequate Firewall Configurations,2852147.0,KPI,User_7,2024-01-18 02:02:00,file_access,AU,CN,2052,31,10,6665.0,12.906000000000002,Critical,Immediate Response
ISSUE-0102,KEY-0102,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Closed,Reporter 2,Assignee 3,2024-07-13,2024-07-16 00:00:00.000000,3,58.92,Critical,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack,568520.0,KRI,User_54,2024-07-13 21:28:00,login,EU,EU,1818,26,6,762.5,16.384,Critical,Immediate Response
ISSUE-0103,KEY-0103,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,Resolved,Reporter 7,Assignee 5,2023-03-02,2023-03-10 00:00:00.000000,8,53.55,Critical,Finance,Steps to resolve Successful Phishing Attempt Targeting Executives,1933010.0,KRI,User_5,2023-03-02 00:59:00,login,USA,USA,900,26,13,743.0,17.21,Critical,Immediate Response
ISSUE-0104,KEY-0104,Supplier Security Compliance Gaps,1,Procurement Security,Medium,Open,Reporter 8,Assignee 6,2024-09-04,2024-11-20 10:01:53.785164,77,53.82,Critical,IT,Steps to resolve Supplier Security Compliance Gaps,1742107.5,KPI,User_84,2024-09-04 07:48:00,data_modification,IN,CN,1218,26,3,4017.5,15.364,Critical,Immediate Response
ISSUE-0105,KEY-0105,Incomplete Risk Management Framework,1,Risk Management Maturity,Critical,Resolved,Reporter 3,Assignee 9,2024-04-20,2024-04-21 00:00:00.000000,1,28.32,Critical,Legal,Steps to resolve Incomplete Risk Management Framework,2139782.0,KPI,User_16,2024-04-20 08:46:00,data_modification,FR,FR,900,26,13,1973.0,11.764000000000001,Critical,Immediate Response
ISSUE-0106,KEY-0106,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Low,Resolved,Reporter 7,Assignee 11,2024-06-27,2024-06-29 00:00:00.000000,2,73.15,Critical,Legal,Steps to resolve Missing or Inaccurate Asset Records,1071052.5,KPI,User_46,2024-06-27 11:56:00,data_modification,USA,CN,900,26,9,1170.0,18.330000000000005,Critical,Immediate Response
ISSUE-0107,KEY-0107,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,Resolved,Reporter 3,Assignee 7,2024-05-22,2024-05-29 00:00:00.000000,7,63.34,Critical,Legal,Steps to resolve Unauthorized Access Leading to Data Exposure,1659749.0,KRI,User_5,2024-05-22 00:31:00,login,DE,DE,900,28,24,9584.0,18.368000000000002,Critical,Immediate Response
ISSUE-0108,KEY-0108,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,High,Resolved,Reporter 9,Assignee 2,2024-10-10,2024-10-18 00:00:00.000000,8,104.91,Critical,HR,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1683656.0,KPI,User_20,2024-10-10 22:39:00,login,USA,USA,1241,31,10,13247.0,26.881999999999998,Critical,Immediate Response
ISSUE-0109,KEY-0109,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,In Progress,Reporter 2,Assignee 11,2023-09-06,2024-11-20 10:01:53.785164,441,70.34,Critical,Finance,Steps to resolve Detected Malware Infiltration in Internal Systems,1969184.0,KRI,User_68,2023-09-06 00:12:00,login,DE,FR,905,26,6,2525.0,20.568,Critical,Immediate Response
ISSUE-0110,KEY-0110,Inconsistent Review of Security Policies,1,Management Oversight,High,Open,Reporter 4,Assignee 17,2024-11-01,2024-11-20 10:01:53.785164,19,36.67,Critical,IT,Steps to resolve Inconsistent Review of Security Policies,1073102.0,KPI,User_57,2024-11-01 01:21:00,login,CN,CN,900,26,10,1985.0,13.234,Critical,Immediate Response
ISSUE-0111,KEY-0111,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Critical,Resolved,Reporter 2,Assignee 17,2024-04-30,2024-05-02 00:00:00.000000,2,3.95,Low,Legal,Steps to resolve Weak Cloud Storage Access Controls,539279.0,KRI,User_57,2024-04-30 09:56:00,file_access,Unknown,Unknown,1583,26,21,2216.0,5.29,Medium,Increase Monitoring
ISSUE-0112,KEY-0112,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,Open,Reporter 1,Assignee 12,2023-05-05,2024-11-20 10:01:53.785164,565,44.17,Critical,Legal,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2772458.0,KRI,User_38,2023-05-05 00:45:00,file_access,JP,JP,1710,26,6,5297.0,14.734000000000002,Critical,Immediate Response
ISSUE-0113,KEY-0113,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,Closed,Reporter 7,Assignee 10,2024-06-24,2024-06-30 00:00:00.000000,6,60.64,Critical,Finance,Steps to resolve Delayed Patching of Known Vulnerabilities,778860.0,KPI,User_55,2024-06-24 23:14:00,login,IN,CN,900,26,12,8102.5,16.028,Critical,Immediate Response
ISSUE-0114,KEY-0114,Unauthorized Access Leading to Data Exposure,1,Data Breach,Medium,Resolved,Reporter 10,Assignee 15,2023-04-27,2023-04-29 00:00:00.000000,2,5.53,Medium,Finance,Steps to resolve Unauthorized Access Leading to Data Exposure,1913360.0,KRI,User_21,2023-04-27 08:03:00,data_modification,Unknown,Unknown,900,26,18,1700.0,4.7059999999999995,Medium,Increase Monitoring
ISSUE-0115,KEY-0115,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,Resolved,Reporter 1,Assignee 14,2024-08-13,2024-08-14 00:00:00.000000,1,26.57,Critical,Sales,Steps to resolve Weak Cloud Storage Access Controls,1604820.0,KRI,User_30,2024-08-13 07:30:00,login,IN,IN,1897,26,12,3870.0,9.014,Critical,Immediate Response
ISSUE-0116,KEY-0116,Supplier Security Compliance Gaps,1,Procurement Security,Critical,Open,Reporter 7,Assignee 2,2024-02-07,2024-11-20 10:01:53.785164,287,61.54,Critical,Finance,Steps to resolve Supplier Security Compliance Gaps,1801226.0,KPI,User_22,2024-02-07 02:54:00,login,CN,CN,1350,26,17,851.0,18.808,Critical,Immediate Response
ISSUE-0117,KEY-0117,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Critical,In Progress,Reporter 7,Assignee 10,2024-05-17,2024-11-20 10:01:53.785164,187,32.87,Critical,Operations,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2460860.0,KPI,User_100,2024-05-17 18:50:00,login,Unknown,Unknown,1388,26,21,2195.0,13.074,Critical,Immediate Response
ISSUE-0118,KEY-0118,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Low,In Progress,Reporter 8,Assignee 4,2023-11-11,2024-11-20 10:01:53.785164,375,27.93,Critical,Finance,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1546967.5,KRI,User_26,2023-11-11 10:48:00,file_access,CN,CN,1995,26,9,2950.0,9.686,Critical,Immediate Response
ISSUE-0119,KEY-0119,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,Open,Reporter 5,Assignee 18,2023-02-20,2024-11-20 10:01:53.785164,639,26.94,Critical,IT,Steps to resolve Delayed Patching of Known Vulnerabilities,191677.5,KPI,User_44,2023-02-20 05:16:00,login,AU,CN,1381,26,9,4055.0,10.388000000000002,Critical,Immediate Response
ISSUE-0120,KEY-0120,Inadequate Firewall Configurations,1,Network Security,Critical,Closed,Reporter 5,Assignee 16,2023-07-08,2023-07-10 00:00:00.000000,2,87.13,Critical,Legal,Steps to resolve Inadequate Firewall Configurations,2712164.0,KPI,User_18,2023-07-08 21:15:00,file_access,CN,USA,900,26,13,4325.0,23.526,Critical,Immediate Response
ISSUE-0121,KEY-0121,Outdated Operating System Components,1,System Vulnerability,High,Open,Reporter 9,Assignee 17,2024-08-02,2024-11-20 10:01:53.785164,110,66.81,Critical,Finance,Steps to resolve Outdated Operating System Components,1396850.0,KPI,User_70,2024-08-02 18:36:00,data_modification,AU,AU,1498,26,13,8780.0,19.262,Critical,Immediate Response
ISSUE-0122,KEY-0122,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Medium,Resolved,Reporter 5,Assignee 17,2023-05-16,2023-05-22 00:00:00.000000,6,76.05,Critical,IT,Steps to resolve Access by Unauthorized Personnel Detected,1955267.5,KRI,User_100,2023-05-16 04:10:00,data_modification,EU,FR,910,26,30,2210.0,20.01,Critical,Immediate Response
ISSUE-0123,KEY-0123,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,Resolved,Reporter 7,Assignee 4,2024-04-29,2024-04-30 00:00:00.000000,1,101.97,Critical,Operations,Steps to resolve Delayed Patching of Known Vulnerabilities,1192307.0,KPI,User_69,2024-04-29 12:33:00,file_access,AU,USA,900,26,17,1250.0,25.894000000000002,Critical,Immediate Response
ISSUE-0124,KEY-0124,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Critical,Resolved,Reporter 5,Assignee 20,2023-01-14,2023-01-16 00:00:00.000000,2,12.68,Critical,Operations,Steps to resolve Weak Cloud Storage Access Controls,1197164.0,KRI,User_20,2023-01-14 14:31:00,file_access,CN,Unknown,900,26,6,890.0,8.636,High,Lock Account & Alert
