Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,Threat Score,Threat Level,Defense Action,Color
ISSUE-0060,KEY-0060,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,In Progress,Reporter 5,Assignee 19,2023-08-05,2025-01-29 01:48:48.548031,543,64.77,Critical,External Contractors,Steps to resolve Delayed Patching of Known Vulnerabilities,1308605.0,KPI,User_6,2023-08-05 08:08:00,login,EU,EU,1500,26,15,3552.5,17.054000000000002,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0061,KEY-0061,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,High,Open,Reporter 9,Assignee 4,2023-06-29,2025-01-29 01:48:48.548031,580,10.16,Critical,Finance,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,199847.0,KPI,User_42,2023-06-29 13:34:00,data_modification,CN,CN,1697,42,10,4835.0,7.932,High,Restrict User Activity & Monitor Logs | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0062,KEY-0062,Outdated Operating System Components,1,System Vulnerability,Medium,In Progress,Reporter 4,Assignee 1,2024-03-17,2025-01-29 01:48:48.548031,318,62.51,Critical,C-Suite Executives,Steps to resolve Outdated Operating System Components,460112.5,KPI,User_96,2024-03-17 04:17:00,data_modification,EU,EU,900,26,6,8300.0,17.502000000000002,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0063,KEY-0063,Weak Authentication Protocols,1,Access Control,Medium,Closed,Reporter 8,Assignee 3,2024-05-28,2024-05-31 00:00:00.000000,3,44.31,Critical,Sales,Steps to resolve Weak Authentication Protocols,1088417.5,KPI,User_10,2024-05-28 21:44:00,file_access,CANADA,CANADA,900,26,9,6127.5,13.462,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0064,KEY-0064,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,High,Resolved,Reporter 2,Assignee 2,2024-06-20,2024-06-25 00:00:00.000000,5,50.66,Critical,Finance,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,567182.0,KRI,User_2,2024-06-20 10:15:00,login,CANADA,JP,1331,26,17,884.0,15.832,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0065,KEY-0065,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,In Progress,Reporter 6,Assignee 7,2024-07-30,2025-01-29 01:48:48.548031,183,44.21,Critical,Finance,Steps to resolve Missing or Inaccurate Asset Records,1691505.0,KPI,User_81,2024-07-30 14:31:00,login,FR,FR,900,26,9,2160.0,13.842,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0066,KEY-0066,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,High,In Progress,Reporter 2,Assignee 18,2023-05-14,2025-01-29 01:48:48.548031,626,66.5,Critical,Legal,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1573601.0,KRI,User_1,2023-05-14 09:16:00,data_modification,AU,UK,900,26,13,626.0,19.200000000000003,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0067,KEY-0067,Detected Malware Infiltration in Internal Systems,1,Malware,Low,In Progress,Reporter 9,Assignee 9,2024-07-14,2025-01-29 01:48:48.548031,199,56.43,Critical,Finance,Steps to resolve Detected Malware Infiltration in Internal Systems,190872.5,KRI,User_43,2024-07-14 12:21:00,data_modification,Unknown,Unknown,1162,30,12,8367.5,15.386000000000001,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0068,KEY-0068,Weak Authentication Protocols,1,Access Control,Low,Resolved,Reporter 8,Assignee 13,2024-01-08,2024-01-16 00:00:00.000000,8,54.72,Critical,HR,Steps to resolve Weak Authentication Protocols,817947.5,KPI,User_94,2024-01-08 15:14:00,file_access,JP,JP,1240,26,3,1905.0,14.644,Critical,Increase Monitoring & Schedule Review | Limit Data Transfer,Orange
ISSUE-0069,KEY-0069,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,High,Resolved,Reporter 2,Assignee 13,2023-05-16,2023-05-20 00:00:00.000000,4,36.03,Critical,Legal,Steps to resolve Missing or Inaccurate Asset Records,2369681.0,KPI,User_29,2023-05-16 19:42:00,data_modification,USA,USA,2139,26,13,6230.0,12.906,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0070,KEY-0070,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,High,Closed,Reporter 1,Assignee 13,2024-01-16,2024-01-26 00:00:00.000000,10,2.0,Low,C-Suite Executives,Steps to resolve Missing or Inaccurate Asset Records,2270204.0,KPI,User_86,2024-01-16 16:01:00,login,Unknown,Unknown,900,26,24,4313.0,4.699999999999999,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange
ISSUE-0071,KEY-0071,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Low,In Progress,Reporter 10,Assignee 20,2023-02-07,2025-01-29 01:48:48.548031,722,39.87,Critical,Finance,Steps to resolve High-Volume Distributed Denial-of-Service Attack,897152.5,KRI,User_53,2023-02-07 15:39:00,login,FR,FR,1303,27,18,637.5,12.074,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0072,KEY-0072,Weak Cloud Storage Access Controls,1,Cloud Security Posture,High,Resolved,Reporter 8,Assignee 1,2024-08-12,2024-08-20 00:00:00.000000,8,24.92,Critical,C-Suite Executives,Steps to resolve Weak Cloud Storage Access Controls,673349.0,KRI,User_32,2024-08-12 20:36:00,data_modification,CANADA,CANADA,900,26,13,1205.0,10.884,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0073,KEY-0073,Weak Authentication Protocols,1,Access Control,High,Open,Reporter 6,Assignee 11,2023-09-27,2025-01-29 01:48:48.548031,490,66.26,Critical,External Contractors,Steps to resolve Weak Authentication Protocols,946220.0,KPI,User_80,2023-09-27 23:37:00,file_access,DE,DE,2138,26,13,2360.0,19.152,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0074,KEY-0074,Supplier Security Compliance Gaps,1,Procurement Security,Low,Closed,Reporter 1,Assignee 4,2024-03-18,2024-03-23 00:00:00.000000,5,11.72,Critical,Sales,Steps to resolve Supplier Security Compliance Gaps,2485352.5,KPI,User_27,2024-03-18 21:19:00,file_access,IN,IN,900,26,3,4480.0,5.844,Medium,Log Activity for Reference | Limit Data Transfer,Light Yellow
ISSUE-0075,KEY-0075,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,Open,Reporter 6,Assignee 8,2023-10-19,2025-01-29 01:48:48.548031,468,82.31,Critical,Finance,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2290388.0,KRI,User_79,2023-10-19 10:56:00,login,EU,EU,1735,26,10,1163.0,22.962,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0076,KEY-0076,Unauthorized Access Leading to Data Exposure,1,Data Breach,Medium,Open,Reporter 3,Assignee 5,2023-05-02,2025-01-29 01:48:48.548031,638,67.34,Critical,Sales,Steps to resolve Unauthorized Access Leading to Data Exposure,2021832.5,KRI,User_23,2023-05-02 17:30:00,data_modification,USA,USA,900,26,18,6917.5,18.468000000000004,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0077,KEY-0077,Outdated Operating System Components,1,System Vulnerability,Low,Resolved,Reporter 8,Assignee 5,2024-09-21,2024-10-01 00:00:00.000000,10,34.88,Critical,C-Suite Executives,Steps to resolve Outdated Operating System Components,2114677.5,KPI,User_72,2024-09-21 12:29:00,file_access,UK,CANADA,1614,26,6,2305.0,11.076,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0078,KEY-0078,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,Open,Reporter 9,Assignee 16,2023-01-02,2025-01-29 01:48:48.548031,758,53.34,Critical,C-Suite Executives,Steps to resolve Incomplete Risk Management Framework,210722.5,KPI,User_21,2023-01-02 13:12:00,login,CN,CN,900,26,9,620.0,14.768,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0079,KEY-0079,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Low,In Progress,Reporter 3,Assignee 17,2023-10-29,2025-01-29 01:48:48.548031,458,19.93,Critical,Sales,Steps to resolve Missing or Inaccurate Asset Records,786700.0,KPI,User_37,2023-10-29 00:51:00,login,USA,DE,900,26,9,1032.5,8.086,High,Flag for Review | Lock Account & Alert | Limit Data Transfer,Yellow-Orange
ISSUE-0080,KEY-0080,Inconsistent Review of Security Policies,1,Management Oversight,Medium,Closed,Reporter 8,Assignee 2,2024-08-13,2024-08-15 00:00:00.000000,2,23.3,Critical,Operations,Steps to resolve Inconsistent Review of Security Policies,1484885.0,KPI,User_97,2024-08-13 03:12:00,login,CN,CN,1795,26,15,717.5,9.26,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0081,KEY-0081,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,Closed,Reporter 3,Assignee 5,2024-07-14,2024-07-21 00:00:00.000000,7,59.11,Critical,Sales,Steps to resolve Delayed Patching of Known Vulnerabilities,2638190.0,KPI,User_81,2024-07-14 04:01:00,file_access,JP,JP,900,26,10,764.0,18.122000000000003,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0082,KEY-0082,Unauthorized Access Leading to Data Exposure,1,Data Breach,Critical,In Progress,Reporter 1,Assignee 1,2023-03-21,2025-01-29 01:48:48.548031,680,42.56,Critical,External Contractors,Steps to resolve Unauthorized Access Leading to Data Exposure,2991518.0,KRI,User_89,2023-03-21 11:46:00,file_access,USA,USA,900,26,17,890.0,15.012,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0083,KEY-0083,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,Open,Reporter 9,Assignee 10,2024-10-23,2025-01-29 01:48:48.548031,98,56.7,Critical,External Contractors,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1321410.0,KPI,User_48,2024-10-23 08:44:00,login,UK,UK,1366,26,6,1502.5,15.440000000000001,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0084,KEY-0084,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,Closed,Reporter 9,Assignee 9,2024-12-20,2024-12-21 00:00:00.000000,1,32.17,Critical,External Contractors,Steps to resolve Incomplete Risk Management Framework,1630237.5,KPI,User_59,2024-12-20 00:29:00,file_access,CN,USA,905,26,18,14730.0,10.134,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0085,KEY-0085,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,Resolved,Reporter 5,Assignee 11,2023-03-06,2023-03-09 00:00:00.000000,3,38.98,Critical,Sales,Steps to resolve Delayed Patching of Known Vulnerabilities,1011615.0,KPI,User_44,2023-03-06 21:17:00,data_modification,DE,DE,900,26,9,1955.0,12.395999999999999,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0086,KEY-0086,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Medium,Resolved,Reporter 9,Assignee 18,2024-07-14,2024-07-23 00:00:00.000000,9,48.6,Critical,HR,Steps to resolve Successful Phishing Attempt Targeting Executives,1362730.0,KRI,User_72,2024-07-14 15:59:00,file_access,CN,AU,1621,26,3,1827.5,14.32,Critical,Isolate Affected System & Restrict User Access | Limit Data Transfer,Orange-Red
ISSUE-0087,KEY-0087,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,Closed,Reporter 8,Assignee 6,2025-01-06,2025-01-13 00:00:00.000000,7,42.33,Critical,IT,Steps to resolve Weak Cloud Storage Access Controls,931820.0,KRI,User_72,2025-01-06 23:42:00,login,IN,IN,1801,26,18,850.0,12.366,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0088,KEY-0088,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Closed,Reporter 9,Assignee 9,2023-05-06,2023-05-13 00:00:00.000000,7,55.67,Critical,HR,Steps to resolve Successful Phishing Attempt Targeting Executives,1457315.0,KRI,User_59,2023-05-06 16:56:00,data_modification,Unknown,Unknown,900,31,17,959.0,16.834000000000003,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0089,KEY-0089,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Medium,Resolved,Reporter 8,Assignee 14,2023-10-07,2023-10-17 00:00:00.000000,10,29.39,Critical,Sales,Steps to resolve Insufficient Coverage in Annual Risk Assessment,2477865.0,KPI,User_96,2023-10-07 18:48:00,file_access,FR,Unknown,1710,26,6,710.0,10.878,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0090,KEY-0090,Outdated Operating System Components,1,System Vulnerability,High,Resolved,Reporter 9,Assignee 10,2023-02-13,2023-02-14 00:00:00.000000,1,2.0,Low,Legal,Steps to resolve Outdated Operating System Components,173135.0,KPI,User_85,2023-02-13 07:07:00,login,USA,USA,900,26,21,8471.0,4.3,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange
ISSUE-0091,KEY-0091,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Critical,In Progress,Reporter 10,Assignee 5,2024-08-13,2025-01-29 01:48:48.548031,169,103.17,Critical,C-Suite Executives,Steps to resolve Increased Exposure due to Insufficient Data Encryption,739652.0,KRI,User_39,2024-08-13 11:50:00,file_access,IN,IN,1770,42,10,9914.0,27.134,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0092,KEY-0092,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,In Progress,Reporter 10,Assignee 7,2023-02-04,2025-01-29 01:48:48.548031,725,51.17,Critical,Finance,Steps to resolve Unauthorized Access Leading to Data Exposure,2530448.0,KRI,User_33,2023-02-04 11:27:00,login,IN,IN,900,26,17,1034.0,16.134,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0093,KEY-0093,Outdated Operating System Components,1,System Vulnerability,Critical,Open,Reporter 8,Assignee 20,2024-10-20,2025-01-29 01:48:48.548031,101,92.38,Critical,HR,Steps to resolve Outdated Operating System Components,2959670.0,KPI,User_32,2024-10-20 23:58:00,data_modification,EU,EU,900,26,31,4604.0,24.976,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0094,KEY-0094,Outdated Operating System Components,1,System Vulnerability,High,Open,Reporter 4,Assignee 9,2024-12-24,2025-01-29 01:48:48.548031,36,104.37,Critical,Finance,Steps to resolve Outdated Operating System Components,752735.0,KPI,User_19,2024-12-24 13:13:00,data_modification,AU,AU,1397,26,28,6392.0,26.774,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0095,KEY-0095,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,Resolved,Reporter 9,Assignee 18,2024-06-19,2024-06-23 00:00:00.000000,4,33.86,Critical,External Contractors,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2358869.0,KRI,User_57,2024-06-19 18:39:00,file_access,Unknown,Unknown,1242,26,3,5066.0,12.672,Critical,Immediate System-wide Shutdown & Investigation | Limit Data Transfer,Dark Red
ISSUE-0096,KEY-0096,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Critical,Resolved,Reporter 7,Assignee 8,2024-01-06,2024-01-07 00:00:00.000000,1,74.88,Critical,Operations,Steps to resolve Weak Cloud Storage Access Controls,1586264.0,KRI,User_31,2024-01-06 12:49:00,data_modification,Unknown,EU,900,26,21,1805.0,21.076,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0097,KEY-0097,Detected Malware Infiltration in Internal Systems,1,Malware,Medium,Closed,Reporter 7,Assignee 9,2025-01-28,2025-02-03 00:00:00.000000,6,69.05,Critical,Sales,Steps to resolve Detected Malware Infiltration in Internal Systems,2499817.5,KRI,User_14,2025-01-28 03:21:00,data_modification,JP,JP,900,26,21,1247.5,18.610000000000003,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0098,KEY-0098,Unauthorized Access Leading to Data Exposure,1,Data Breach,Critical,In Progress,Reporter 4,Assignee 5,2023-09-19,2025-01-29 01:48:48.548031,498,57.78,Critical,Legal,Steps to resolve Unauthorized Access Leading to Data Exposure,2333858.0,KRI,User_12,2023-09-19 20:11:00,data_modification,CANADA,CANADA,2211,31,13,5663.0,18.056,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0099,KEY-0099,Supplier Security Compliance Gaps,1,Procurement Security,Medium,Resolved,Reporter 5,Assignee 10,2024-08-16,2024-08-19 00:00:00.000000,3,55.02,Critical,IT,Steps to resolve Supplier Security Compliance Gaps,1950935.0,KPI,User_39,2024-08-16 20:30:00,login,FR,FR,1654,27,9,12015.0,15.604000000000001,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0100,KEY-0100,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,Closed,Reporter 1,Assignee 6,2023-06-28,2023-07-08 00:00:00.000000,10,59.99,Critical,Sales,Steps to resolve Unauthorized Access Leading to Data Exposure,847545.0,KRI,User_72,2023-06-28 08:38:00,data_modification,JP,JP,1005,26,6,970.0,16.098,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0101,KEY-0101,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Critical,In Progress,Reporter 7,Assignee 4,2023-10-09,2025-01-29 01:48:48.548031,478,88.32,Critical,C-Suite Executives,Steps to resolve Access by Unauthorized Personnel Detected,719522.0,KRI,User_9,2023-10-09 21:12:00,file_access,AU,AU,900,26,21,6812.0,24.163999999999998,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0102,KEY-0102,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Resolved,Reporter 6,Assignee 2,2023-03-23,2023-03-29 00:00:00.000000,6,42.17,Critical,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2088367.5,KRI,User_10,2023-03-23 16:08:00,file_access,AU,AU,1554,27,12,1800.0,13.234000000000002,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
